City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Mackenzie,CA,55.2999,-123.1698,26.89,93,100,5.39,overcast clouds
346,Tukrah,LY,32.5341,20.5791,58.77,65,74,28.95,broken clouds
347,Guerrero Negro,MX,27.9769,-114.0611,67.19,51,100,6.04,overcast clouds
348,Qaqortoq,GL,60.7167,-46.0333,16.3,81,100,3.24,overcast clouds
349,Bazarnyye Mataki,RU,54.8833,49.9333,10.09,86,100,12.73,light snow
350,Mastic Beach,US,40.7668,-72.8521,42.03,93,100,1.99,moderate rain
351,Robertsport,LR,6.7533,-11.3686,81.45,82,17,8.99,few clouds
352,Vila,PT,42.0304,-8.1588,46.74,95,100,2.84,overcast clouds
353,Jalu,LY,29.0331,21.5482,51.12,53,1,12.19,clear sky
354,Shirdi,IN,19.7667,74.4833,57.38,51,0,4.94,clear sky
355,Meulaboh,ID,4.1363,96.1285,74.35,94,100,3.24,overcast clouds
356,Berlevag,NO,70.8578,29.0864,29.82,85,100,23.51,light snow
357,Tecolutla,MX,20.4833,-97.0167,84.06,87,52,12.08,broken clouds
358,Le Pradet,FR,43.1066,6.0172,51.49,58,0,14.97,clear sky
359,Liberty,US,31.8335,-81.5004,70.27,79,0,4.0,clear sky
360,Coihaique,CL,-45.5752,-72.0662,62.55,51,75,8.05,broken clouds
361,Asmar,AF,35.0333,71.3581,42.46,42,51,7.52,broken clouds
362,Port Hardy,CA,50.6996,-127.4199,48.2,76,75,24.16,broken clouds
363,Lgov,RU,51.6307,35.2775,29.95,97,100,9.31,light snow
364,Anadyr,RU,64.75,177.4833,-16.1,76,18,20.13,few clouds
365,Coquimbo,CL,-29.9533,-71.3436,64.94,74,99,3.74,overcast clouds
366,Amahai,ID,-3.3333,128.9167,82.96,70,100,3.24,overcast clouds
367,Saint-Georges,GD,12.0564,-61.7485,76.68,73,20,9.22,few clouds
368,Te Anau,NZ,-45.4167,167.7167,68.99,65,74,4.65,broken clouds
369,Bay Roberts,CA,47.5999,-53.2648,30.33,78,62,3.0,broken clouds
370,Astana,KZ,51.1801,71.446,4.95,78,100,4.47,overcast clouds
371,Harwich,GB,51.9419,1.2844,39.99,85,30,3.0,scattered clouds
372,Road Town,VG,18.4167,-64.6167,78.89,72,9,22.88,clear sky
373,La Palma,US,33.8464,-118.0467,77.18,37,0,4.0,clear sky
374,Havelock,US,34.8791,-76.9013,62.96,84,0,7.0,clear sky
375,Bozoum,CF,6.3193,16.3799,71.78,26,57,3.42,broken clouds
376,Bayan,CN,46.0833,127.4,0.54,97,100,2.24,overcast clouds
377,Husavik,IS,66.0449,-17.3389,42.71,91,100,28.1,overcast clouds
378,Qui Nhon,VN,13.7667,109.2333,73.4,86,67,5.66,broken clouds
379,Kautokeino,NO,69.0125,23.0412,-9.29,100,80,2.17,broken clouds
380,Bengkulu,ID,-3.8004,102.2655,76.01,89,96,3.4,overcast clouds
381,Pitimbu,BR,-7.4706,-34.8086,81.03,74,24,10.22,few clouds
382,Banjar,ID,-8.19,114.9675,82.26,83,100,2.64,overcast clouds
383,Shirokiy,RU,49.758,129.523,-32.24,100,73,0.87,broken clouds
384,Karratha,AU,-20.7377,116.8463,87.13,52,0,8.1,clear sky
385,Teya,RU,60.3778,92.6267,22.33,95,100,5.64,light snow
386,Vao,NC,-22.6667,167.4833,77.23,78,77,23.02,broken clouds
387,Imeni Poliny Osipenko,RU,52.4201,136.4853,-22.99,100,100,0.58,overcast clouds
388,Yatou,CN,37.15,122.3833,33.03,67,90,2.75,overcast clouds
389,Bud,US,39.447,-86.1758,28.49,61,77,11.81,broken clouds
390,Yumbe,UG,3.4651,31.2469,75.85,37,100,1.66,overcast clouds
391,Naze,JP,28.3667,129.4833,59.92,74,98,10.45,overcast clouds
392,Innisfail,AU,-17.5333,146.0333,85.87,83,91,8.28,overcast clouds
393,Itarema,BR,-2.9248,-39.9167,79.52,77,99,9.51,overcast clouds
394,Francisco Sa,BR,-16.4758,-43.4883,68.14,94,99,1.66,moderate rain
395,Turbat,PK,26.0023,63.044,56.43,35,0,6.8,clear sky
396,Sulangan,PH,11.1373,123.7228,79.56,80,60,8.93,broken clouds
397,San Juan,AR,-31.5375,-68.5364,94.01,19,73,13.24,broken clouds
398,Bam,IR,29.106,58.357,45.3,36,0,0.78,clear sky
399,Samarai,PG,-10.6167,150.6667,81.95,77,86,3.8,overcast clouds
400,Sumenep,ID,-7.0167,113.8667,81.72,77,93,1.19,overcast clouds
401,Dixon,US,38.4455,-121.8233,59.99,70,0,6.91,clear sky
402,Ulaangom,MN,49.9811,92.0667,-12.44,91,99,3.06,overcast clouds
403,Kuandian,CN,40.7286,124.7847,18.55,74,100,2.46,overcast clouds
404,Ihosy,MG,-22.4,46.1167,67.41,91,100,10.94,overcast clouds
405,Kargopol,RU,61.5071,38.9456,9.91,97,99,2.98,overcast clouds
406,Saint-Pierre,RE,-21.3393,55.4781,76.68,80,0,4.61,clear sky
407,Nyurba,RU,63.2842,118.3319,-27.2,96,30,4.68,scattered clouds
408,Whitehorse,CA,60.7161,-135.0538,-15.83,76,75,4.61,light snow
409,Manokwari,ID,-0.8667,134.0833,80.29,73,100,4.68,overcast clouds
410,San Andres,CO,12.5847,-81.7006,80.62,74,20,10.36,few clouds
411,Dawei,MM,14.0833,98.2,68.11,66,4,3.98,clear sky
412,Havoysund,NO,70.9963,24.6622,29.28,65,100,15.7,overcast clouds
413,Bulgan,MN,48.8125,103.5347,-1.5,89,5,2.98,clear sky
414,Gigmoto,PH,13.7796,124.39,80.82,77,49,4.68,scattered clouds
415,Bratunac,BA,44.1875,19.3394,32.67,91,100,3.53,overcast clouds
416,Gaya,IN,24.7833,85.0,57.11,94,40,0.0,mist
417,Salinopolis,BR,-0.6136,-47.3561,76.23,90,100,4.18,overcast clouds
418,Da Nang,VN,16.0678,108.2208,71.58,94,75,2.3,mist
419,Marsa Matruh,EG,31.3525,27.2453,54.99,73,2,23.69,clear sky
420,Juba,SS,4.8517,31.5825,80.02,42,83,2.33,broken clouds
421,Nha Trang,VN,12.25,109.1833,75.2,89,43,5.68,scattered clouds
422,Maarianhamina,AX,60.0973,19.9348,26.46,93,100,8.05,overcast clouds
423,Brownsburg,US,39.8434,-86.3978,26.62,59,0,5.99,clear sky
424,Lumphat,KH,13.4878,106.9816,75.07,70,11,7.9,few clouds
425,Santiago,CL,-33.4569,-70.6483,76.17,44,0,11.5,clear sky
426,Coahuayana,MX,18.7333,-103.6833,90.88,72,52,1.48,broken clouds
427,Cascas,PE,-7.4833,-78.8167,66.15,80,81,3.67,broken clouds
428,Kathu,TH,7.9178,98.3332,75.02,80,100,8.72,overcast clouds
429,Huarmey,PE,-10.0681,-78.1522,71.53,79,1,9.71,clear sky
430,Ternate,ID,0.8,127.4,82.85,76,48,3.62,scattered clouds
431,Renukut,IN,24.2,83.0333,58.35,86,59,0.56,broken clouds
432,Ugoofaaru,MV,5.6667,73.0,80.69,74,100,8.32,overcast clouds
433,Bonavista,CA,48.6499,-53.1147,28.11,76,100,23.09,overcast clouds
434,Faanui,PF,-16.4833,-151.75,81.73,77,100,12.82,overcast clouds
435,Anisoc,GQ,1.8658,10.7689,70.95,99,100,1.66,overcast clouds
436,Karauli,IN,26.5,77.0167,49.73,82,0,4.99,clear sky
437,Arkhara,RU,49.4212,130.0842,-24.83,98,68,0.98,broken clouds
438,Phuthaditjhaba,ZA,-28.5242,28.8158,56.19,90,96,4.09,overcast clouds
439,Huejuquilla El Alto,MX,22.6,-103.8667,58.95,21,100,1.61,overcast clouds
440,Hoquiam,US,46.9809,-123.8893,53.92,71,0,10.36,clear sky
441,Cockburn Town,TC,21.4612,-71.1419,78.76,78,40,17.27,scattered clouds
442,Aksu,CN,41.1231,80.2644,21.9,51,89,2.59,overcast clouds
443,Hamilton,US,39.1834,-84.5333,33.24,62,0,4.0,clear sky
444,Vilyuysk,RU,63.7553,121.6247,-35.64,99,18,2.93,few clouds
445,Itapirapua,BR,-15.8233,-50.6133,71.87,95,100,3.36,overcast clouds
446,Gloversville,US,43.0528,-74.3438,37.65,92,100,10.36,overcast clouds
447,Manggar,ID,-2.8833,108.2667,81.18,79,100,5.86,overcast clouds
448,Baijiantan,CN,45.6333,85.1833,10.24,92,72,1.1,broken clouds
449,Moroto,UG,2.5345,34.6666,67.78,50,83,4.76,broken clouds
450,Ust-Tsilma,RU,65.441,52.1498,6.1,95,100,6.82,overcast clouds
451,Ambilobe,MG,-13.2,49.05,74.7,94,100,1.43,overcast clouds
452,Vuktyl,RU,63.8567,57.3094,8.28,94,100,8.5,light snow
453,Kirakira,SB,-10.4544,161.9205,85.46,71,56,11.23,broken clouds
454,Tuatapere,NZ,-46.1333,167.6833,67.82,69,90,5.53,overcast clouds
455,Abha,SA,18.2164,42.5053,53.42,71,0,0.0,clear sky
456,Nantucket,US,41.2835,-70.0995,50.11,89,100,25.32,mist
457,Dovers,VC,12.8833,-61.1833,78.42,73,47,21.32,scattered clouds
458,Andenes,NO,69.3143,16.1194,17.58,86,11,10.36,few clouds
459,Vangaindrano,MG,-23.35,47.6,72.64,91,100,4.32,light rain
460,Bana,CM,5.1481,10.2762,62.22,88,100,1.72,overcast clouds
461,Hervey Bay,AU,-25.2986,152.8535,85.01,68,93,4.0,overcast clouds
462,Neuquen,AR,-38.9516,-68.0591,84.09,45,0,3.44,clear sky
463,Sandviken,SE,60.6167,16.7667,30.69,93,100,5.35,overcast clouds
464,Kencong,ID,-8.2833,113.3667,80.71,78,92,1.9,overcast clouds
465,Ouesso,CG,1.6136,16.0517,74.62,46,95,0.87,overcast clouds
466,Sakakah,SA,29.9697,40.2064,60.37,60,100,7.23,overcast clouds
467,Kununurra,AU,-15.7667,128.7333,85.98,74,9,5.75,clear sky
468,Verkhoyansk,RU,67.5447,133.385,-38.88,100,40,1.9,scattered clouds
469,Muravlenko,RU,63.7898,74.523,-8.16,99,29,12.82,scattered clouds
470,Abonnema,NG,4.7084,6.7931,78.66,83,28,4.36,scattered clouds
471,Santa Marta,CO,11.2408,-74.199,84.25,62,10,15.99,clear sky
472,Lyantonde,UG,-0.4031,31.1572,65.89,70,100,1.14,overcast clouds
473,Senno,RU,59.5336,33.9167,4.64,100,93,1.12,light snow
474,Muros,ES,42.7762,-9.0603,58.08,96,100,6.13,overcast clouds
475,Sobolevo,RU,54.4299,31.8996,21.47,96,100,7.29,snow
476,Marsh Harbour,BS,26.5412,-77.0636,74.55,67,100,15.59,overcast clouds
477,Broken Hill,AU,-31.95,141.4333,92.91,24,0,6.91,clear sky
478,Myitkyina,MM,25.3833,97.4,56.17,73,0,2.42,clear sky
479,Kibre Mengist,ET,5.8833,38.9833,56.46,81,39,1.52,scattered clouds
480,Takoradi,GH,4.8845,-1.7554,80.76,81,98,6.4,overcast clouds
481,Erzurum,TR,40.0,41.5,28.08,96,91,5.75,overcast clouds
482,Dole,FR,47.0833,5.5,39.49,93,100,2.3,overcast clouds
483,Burnie,AU,-41.0667,145.9167,67.75,73,99,4.12,overcast clouds
484,Pachino,IT,36.7186,15.0907,42.84,68,4,26.24,clear sky
485,Malacky,SK,48.436,17.0219,37.62,83,100,1.99,overcast clouds
486,Bowen,AU,-20.0167,148.2333,86.22,69,55,15.1,broken clouds
487,Mbandaka,CD,0.0487,18.2603,75.74,69,99,2.77,overcast clouds
488,Ballina,AU,-28.8667,153.5667,82.58,67,40,8.05,scattered clouds
489,Harrisburg,US,40.2737,-76.8844,39.16,88,100,1.99,haze
490,Quatre Cocos,MU,-20.2078,57.7625,77.09,79,94,8.52,light rain
491,Port Hawkesbury,CA,45.6169,-61.3485,42.19,93,100,11.99,overcast clouds
492,Keningau,MY,5.3378,116.1602,77.45,84,68,2.17,broken clouds
493,Mao,ES,39.8885,4.2658,52.36,82,75,6.91,broken clouds
494,Thunder Bay,CA,48.4001,-89.3168,-5.44,60,0,13.8,clear sky
495,Kieta,PG,-6.2167,155.6333,86.99,66,27,12.97,scattered clouds
496,Long Beach,US,33.767,-118.1892,77.25,53,0,1.99,clear sky
497,Thinadhoo,MV,0.5333,72.9333,81.91,73,80,8.14,broken clouds
498,Aguadilla,PR,18.4275,-67.1541,77.11,83,75,1.99,broken clouds
499,Gweru,ZW,-19.45,29.8167,62.37,88,100,3.8,overcast clouds
500,Mount Isa,AU,-20.7333,139.5,98.37,25,99,12.66,overcast clouds
501,Barcelos,PT,41.5388,-8.6151,57.34,98,97,4.56,overcast clouds
502,Chacabuco,AR,-34.6417,-60.4739,76.93,30,21,8.68,few clouds
503,Aqtobe,KZ,50.2797,57.2072,-0.31,78,0,0.0,clear sky
504,Jawhar,SO,2.7809,45.5005,72.45,82,10,13.47,clear sky
505,Terra Santa,BR,-2.1042,-56.4869,73.02,94,100,2.89,overcast clouds
506,Uni,RU,57.7535,51.4923,13.41,92,100,13.6,snow
507,Manavalakurichi,IN,8.1333,77.3,78.89,81,8,5.68,clear sky
508,Asfi,MA,32.2994,-9.2372,55.04,51,100,14.67,overcast clouds
509,Gorontalo,ID,0.5412,123.0595,85.24,64,99,1.68,overcast clouds
510,Timra,SE,62.487,17.3257,17.28,86,100,8.05,overcast clouds
511,Savannah Bight,HN,16.45,-85.85,80.65,73,0,20.74,clear sky
512,Hanko,FI,59.8333,22.95,22.84,91,40,11.65,scattered clouds
513,Tiarei,PF,-17.5333,-149.3333,84.22,85,100,22.48,light rain
514,Nagua,DO,19.3832,-69.8474,72.45,82,6,5.91,clear sky
515,Bathsheba,BB,13.2167,-59.5167,77.61,73,40,16.11,scattered clouds
516,Whyalla,AU,-33.0333,137.5833,93.09,21,100,8.05,overcast clouds
517,Mildura,AU,-34.2,142.15,99.07,23,0,10.36,clear sky
518,Osakarovka,KZ,50.565,72.5692,-7.69,100,97,2.8,overcast clouds
519,Galesong,ID,-5.3166,119.3661,78.82,74,100,5.82,overcast clouds
520,Aban,RU,56.67,96.06,24.04,84,100,15.86,overcast clouds
521,Broome,US,42.2506,-75.833,36.63,78,100,5.99,mist
522,Maputo,MZ,-25.9653,32.5892,74.23,83,40,1.01,scattered clouds
523,Tigil,RU,57.8,158.6667,14.67,89,37,2.26,scattered clouds
524,Sandakan,MY,5.8402,118.1179,78.48,88,20,3.0,few clouds
525,Rancho Grande,BR,-23.5057,-46.3585,62.35,88,100,9.22,overcast clouds
526,Algeciras,ES,36.1333,-5.4505,55.08,76,0,17.27,clear sky
527,San Carlos De Bariloche,AR,-41.1456,-71.3082,65.95,48,0,19.57,clear sky
528,Caninde,BR,-4.3589,-39.3117,76.01,80,100,1.03,overcast clouds
529,Doha,QA,25.2867,51.5333,60.78,64,0,3.44,clear sky
530,Volnovakha,UA,47.601,37.4967,31.95,92,100,11.7,overcast clouds
531,Inta,RU,66.0317,60.1659,4.14,85,100,17.43,overcast clouds
532,Ravar,IR,31.2656,56.8055,42.28,39,0,1.05,clear sky
533,Hanzhong,CN,33.0728,107.0303,41.52,73,28,1.83,scattered clouds
534,Chibombo,ZM,-14.6569,28.0706,64.6,98,100,2.64,moderate rain
535,Susangerd,IR,31.5608,48.1831,44.62,40,67,4.29,broken clouds
536,Enkhuizen,NL,52.7,5.2833,39.02,82,6,6.04,clear sky
537,Norden,DE,53.6,7.2,38.95,86,83,10.0,broken clouds
538,Porto Novo,BJ,6.4965,2.6036,82.22,75,100,3.22,overcast clouds
539,Port Hedland,AU,-20.3167,118.5667,87.85,70,0,8.05,clear sky
540,Boa Viagem,BR,-5.1275,-39.7322,76.5,49,100,1.99,overcast clouds
541,Necochea,AR,-38.5473,-58.7368,80.04,27,100,11.39,overcast clouds
542,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,71.26,93,65,3.78,broken clouds
543,Batagay,RU,67.6333,134.6333,-33.29,97,11,4.21,few clouds
544,Acapulco,MX,16.8634,-99.8901,82.22,74,75,5.75,broken clouds
545,Plettenberg Bay,ZA,-34.0527,23.3716,71.85,68,100,6.31,overcast clouds
546,Riyadh,SA,24.6877,46.7219,53.74,32,6,8.37,clear sky
547,Waingapu,ID,-9.6567,120.2641,82.78,74,76,8.16,broken clouds
548,Salto,UY,-31.3833,-57.9667,85.87,48,0,5.7,clear sky
549,Boguchany,RU,58.3814,97.4531,22.6,94,100,10.69,overcast clouds
550,Kruisfontein,ZA,-34.0033,24.7314,68.88,79,100,12.19,overcast clouds
551,Botro,CI,7.8525,-5.3106,78.28,23,18,5.77,few clouds
552,Laguna,US,38.421,-121.4238,61.3,68,0,1.99,clear sky
553,Neustadt,DE,49.7117,12.0872,33.98,96,100,0.0,mist
554,Maragheh,IR,37.3917,46.2398,26.87,74,0,4.61,clear sky
555,La Paz,BO,-16.5,-68.15,51.78,81,75,5.75,broken clouds
556,Kangaatsiaq,GL,68.3065,-53.4641,11.14,96,100,11.07,light snow
557,Altay,CN,47.8667,88.1167,14.02,79,91,4.76,overcast clouds
558,Boysun,UZ,38.2061,67.1986,32.58,48,92,4.88,overcast clouds
559,San Juan Del Rio,MX,20.3833,-100.0,73.33,38,72,12.35,broken clouds
560,Bandar,ID,2.05,99.75,75.11,94,88,0.27,overcast clouds
561,Lazaro Cardenas,MX,17.9583,-102.2,77.34,67,12,5.88,few clouds
562,Avera,US,33.194,-82.5271,69.67,90,100,8.1,heavy intensity rain
563,Joensuu,FI,62.6012,29.7632,-3.89,83,0,3.44,clear sky
564,Lincoln,US,40.8,-96.667,27.28,47,0,3.0,clear sky
565,Ovalle,CL,-30.5983,-71.2003,70.97,57,100,4.23,overcast clouds
566,Leningradskiy,RU,69.3833,178.4167,-18.56,93,23,2.84,few clouds
567,Geilo,NO,60.5333,8.2076,11.95,98,98,1.61,overcast clouds
568,Nampula,MZ,-15.1165,39.2666,70.12,98,100,5.46,light rain
569,Camopi,GF,3.1655,-52.3158,71.85,96,100,2.8,overcast clouds
570,Bethanien,NA,-26.502,17.1583,69.1,79,6,3.83,clear sky
571,Daru,PG,-9.0763,143.2092,83.97,69,100,8.81,overcast clouds
572,Porto Belo,BR,-27.1578,-48.5531,73.38,84,100,11.14,heavy intensity rain
573,Mansa,IN,29.9833,75.3833,47.88,84,0,2.53,clear sky
574,Moroni,KM,-11.7022,43.2551,80.74,78,80,10.18,broken clouds
575,Axim,GH,4.8699,-2.2405,80.06,82,36,5.79,scattered clouds
576,Callaway,US,30.153,-85.5699,69.91,95,100,3.0,overcast clouds
577,Ina,JP,35.8276,137.9538,40.14,79,30,4.05,scattered clouds
578,Praia Da Vitoria,PT,38.7333,-27.0667,59.76,94,75,17.07,broken clouds
579,Vardo,NO,70.3705,31.1107,27.72,79,100,19.01,overcast clouds
580,Alyangula,AU,-13.8483,136.4192,85.87,70,79,8.05,broken clouds
581,Katobu,ID,-4.9408,122.5276,83.75,73,90,1.77,overcast clouds
582,Santa Maria,BR,-29.6842,-53.8069,72.7,68,0,8.05,clear sky
583,Cayenne,GF,4.9333,-52.3333,80.1,79,0,3.0,clear sky
584,Whitehaven,GB,54.549,-3.5841,42.82,95,87,6.44,overcast clouds
585,Yertsevo,RU,60.7966,40.086,11.68,98,93,3.4,overcast clouds
586,Teahupoo,PF,-17.8333,-149.2667,78.53,86,99,26.64,light rain
587,Tarapur,IN,19.85,72.7,59.83,53,0,12.03,clear sky
588,Stromness,GB,58.965,-3.296,41.25,81,13,25.28,few clouds
589,Sinnamary,GF,5.3833,-52.95,75.61,85,94,7.2,overcast clouds
590,Tavricheskoye,RU,54.5851,73.6395,-0.49,96,9,6.73,clear sky
591,Mutare,ZW,-18.9707,32.6709,64.02,93,100,2.53,overcast clouds
592,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,75.83,85,84,1.45,broken clouds
593,Goure,NE,13.9835,10.2704,61.02,17,0,14.63,clear sky
594,Sorong,ID,-0.8833,131.25,82.35,76,19,3.96,few clouds
595,Muli,MV,2.9167,73.5667,82.17,72,67,11.01,broken clouds
596,Concepcion,CL,-36.827,-73.0498,58.5,94,0,4.12,clear sky
597,Emerald,AU,-23.5333,148.1667,87.94,55,100,11.5,overcast clouds
598,Kabo,CF,7.6994,18.629,74.62,24,97,4.63,overcast clouds
599,Gari,RU,59.4307,62.3497,11.84,84,100,13.65,overcast clouds
600,Kloulklubed,PW,7.0419,134.2556,81.1,72,100,11.63,overcast clouds
601,Erenhot,CN,43.6475,111.9767,2.3,64,4,6.33,clear sky
602,Grand Island,US,40.925,-98.342,31.95,43,0,5.99,clear sky
603,Conceicao Do Araguaia,BR,-8.2578,-49.2647,72.52,94,100,1.7,overcast clouds
604,Ibirapitanga,BR,-14.1642,-39.3736,71.42,99,100,0.58,overcast clouds
605,Monrovia,LR,6.3005,-10.7969,80.15,83,73,4.99,broken clouds
606,Emmett,US,43.8735,-116.4993,35.76,90,9,5.19,clear sky
607,Ust-Nera,RU,64.5667,143.2,-22.16,98,95,3.69,overcast clouds
608,Pushchino,RU,54.8339,37.6264,19.15,97,100,4.54,snow
609,Ust-Katav,RU,54.9369,58.1656,-2.96,97,98,4.41,overcast clouds
610,Salta,AR,-24.7859,-65.4117,79.09,72,40,1.99,scattered clouds
611,Itabirito,BR,-20.2533,-43.8014,67.91,99,100,2.51,overcast clouds
612,Mazamari,PE,-11.3258,-74.5308,69.42,92,49,1.45,scattered clouds
613,Viana,BR,-20.3903,-40.4961,73.76,99,100,0.69,overcast clouds
614,Melfi,IT,40.9965,15.6514,39.49,98,100,4.68,overcast clouds
615,Oktyabrskiy,RU,54.4815,53.471,0.07,93,100,4.88,overcast clouds
616,Oksfjord,NO,70.2396,22.3479,29.32,82,13,6.73,light snow
617,Bosaso,SO,11.2842,49.1816,70.5,77,0,3.67,clear sky
618,Dzerzhinskoye,RU,56.8344,95.2283,24.21,81,97,13.8,overcast clouds
619,Buraydah,SA,26.326,43.975,61.25,38,15,10.54,few clouds
620,Qinhuangdao,CN,39.9317,119.5883,25.99,70,96,10.58,overcast clouds
621,Terenos,BR,-20.4422,-54.8603,69.51,94,75,3.44,thunderstorm with light rain
622,Governador Valadares,BR,-18.8511,-41.9494,72.9,96,100,2.01,overcast clouds
623,Noumea,NC,-22.2763,166.4572,84.18,99,59,18.5,broken clouds
624,Pundaguitan,PH,6.3711,126.1689,81.07,77,100,9.51,overcast clouds
625,Methoni,GR,36.8197,21.7049,52.21,63,100,9.48,overcast clouds
626,Jiaojiang,CN,28.6803,121.4428,44.01,79,24,3.2,few clouds
627,Goderich,CA,43.7501,-81.7165,21.52,58,100,21.85,overcast clouds
628,Ajdabiya,LY,30.7554,20.2263,59.25,57,100,23.02,overcast clouds
629,Erseke,AL,40.3378,20.6789,37.24,96,100,3.51,overcast clouds
630,Calbuco,CL,-41.768,-73.1273,67.21,89,5,9.48,clear sky
631,Baghdad,IQ,33.3406,44.4009,51.71,62,0,9.22,clear sky
632,Labrea,BR,-7.2586,-64.7981,71.08,99,49,2.98,scattered clouds
633,Cherkasskoye,RU,52.4333,47.2167,10.02,95,100,4.61,overcast clouds
634,West Springfield,US,42.107,-72.6204,38.71,89,100,3.0,overcast clouds
635,Sao Joao Da Barra,BR,-21.6403,-41.0511,70.21,97,100,9.53,overcast clouds
636,Lukulu,ZM,-14.3707,23.242,65.57,96,100,4.81,overcast clouds
637,Tecpan,GT,14.7623,-90.9947,60.12,82,1,2.89,clear sky
638,Ahwa,IN,20.75,73.6833,50.29,50,0,3.02,clear sky
639,La Romana,DO,18.4273,-68.9728,78.53,83,20,5.75,few clouds
640,Samarkand,UZ,39.6542,66.9597,27.82,100,75,6.91,mist
641,Garmsar,IR,35.2182,52.3409,41.13,43,5,0.98,clear sky
642,Camabatela,AO,-8.1881,15.375,62.69,98,100,1.59,overcast clouds
643,Mpika,ZM,-11.8343,31.4529,61.5,94,100,2.21,overcast clouds
644,Andrews,US,32.3187,-102.5457,47.46,35,40,6.91,scattered clouds
645,Maumere,ID,-8.6199,122.2111,83.37,72,90,6.24,overcast clouds
646,Surt,LY,31.2089,16.5887,54.75,45,84,23.26,broken clouds
647,Racine,US,42.7495,-88.0751,11.89,64,3,5.99,clear sky
648,Luena,AO,-11.7833,19.9167,61.83,97,100,3.6,overcast clouds
649,Ushtobe,KZ,45.2514,77.9838,27.79,78,100,11.54,overcast clouds
650,Mancio Lima,BR,-7.6142,-72.8958,72.01,96,100,2.33,overcast clouds
651,Krasnoselkup,RU,65.7,82.4667,-9.47,98,98,8.68,overcast clouds
652,Impfondo,CG,1.6381,18.0667,78.03,49,71,0.69,broken clouds
653,Misratah,LY,32.3754,15.0925,55.15,45,97,25.46,overcast clouds
654,Andra,RU,62.5147,65.8878,-2.49,97,100,5.7,overcast clouds
655,Paciran,ID,-6.8767,112.3761,81.63,78,100,5.57,overcast clouds
656,Charters Towers,AU,-20.1,146.2667,89.94,47,62,15.61,broken clouds
657,Gamba,GA,-2.65,10.0,76.03,95,96,4.68,overcast clouds
658,Aleksandrovsk-Sakhalinskiy,RU,50.8975,142.1561,9.14,90,100,9.24,light snow
659,Ingham,US,42.6,-84.3833,18.18,71,0,18.41,clear sky
660,Gornopravdinsk,RU,60.05,69.9,4.93,89,91,9.89,overcast clouds
661,Sinjar,IQ,36.3209,41.8754,47.86,68,100,8.46,overcast clouds
662,Sao Miguel,BR,-5.4667,-35.3667,80.92,75,92,12.59,overcast clouds
663,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,32.59,100,100,2.24,snow
664,Sri Aman,MY,1.2376,111.4621,77.09,94,40,0.0,scattered clouds
665,Aykhal,RU,66.0,111.5,0.41,94,100,20.07,overcast clouds
666,Nioro,GM,13.35,-15.75,77.43,15,95,13.09,overcast clouds
667,Alihe,CN,50.5667,123.7167,-7.19,86,39,2.75,scattered clouds
668,Taunggyi,MM,20.7833,97.0333,52.14,64,6,1.19,clear sky
669,Oranjemund,NA,-28.55,16.4333,64.18,96,14,5.21,few clouds
670,Lakes Entrance,AU,-37.8811,147.981,86.58,68,18,7.96,few clouds
671,Umm Lajj,SA,25.0213,37.2685,72.88,60,96,24.47,overcast clouds
672,North Bend,US,43.4065,-124.2243,57.11,83,0,3.44,clear sky
673,Gondanglegi,ID,-7.7479,112.0132,80.33,79,100,0.81,overcast clouds
674,Namatanai,PG,-3.6667,152.4333,84.72,67,96,6.24,overcast clouds
675,Macaubas,BR,-13.0194,-42.6986,69.24,94,100,2.68,overcast clouds
676,Inhambane,MZ,-23.865,35.3833,73.99,91,25,6.17,scattered clouds
677,Dunedin,NZ,-45.8742,170.5036,64.98,73,66,8.59,broken clouds
678,Palana,RU,59.1167,159.9667,14.29,81,85,5.93,overcast clouds
679,Santa Fe,AR,-31.6333,-60.7,84.74,33,1,7.58,clear sky
680,Talaya,RU,61.3833,152.75,-11.27,98,100,2.24,overcast clouds
681,Andros Town,BS,24.7,-77.7667,75.16,77,99,18.3,overcast clouds
682,Yashkul,RU,46.1711,45.3435,31.41,83,77,12.21,broken clouds
683,Kaberamaido,UG,1.7389,33.1594,71.47,48,100,4.23,overcast clouds
684,Tanout,NE,14.9709,8.8879,55.18,19,0,14.99,clear sky
685,Zhigansk,RU,66.7697,123.3711,-29.16,95,100,20.36,overcast clouds
686,Lake City,US,30.1897,-82.6393,71.35,73,75,0.0,broken clouds
687,Badarpur,IN,24.9,92.6,58.82,74,0,3.11,clear sky
688,Belyye Berega,RU,53.2085,34.6641,23.18,98,100,3.2,snow
689,Mahajanga,MG,-15.7167,46.3167,75.22,94,40,3.44,light rain
690,Aripuana,BR,-9.1667,-60.6333,71.65,99,86,2.62,overcast clouds
691,Udachnyy,RU,66.4167,112.4,2.44,77,100,18.14,overcast clouds
692,Altamira,BR,-3.2033,-52.2064,70.95,98,100,1.77,overcast clouds
693,Shuyskoye,RU,59.3736,41.0305,14.49,98,100,3.42,overcast clouds
